name	pool_size	runtime_sec
pairs_45128dd	261	23.97
pairs_4576af4	300	24.07
pairs_4853462	257	23.36
pairs_486c813	297	28.689999999999998
pairs_4905130	300	26.84
pairs_4a10f99	313	27.740000000000002
pairs_4a2fbf1	267	24.14
pairs_4b7c47d	273	25.34
pairs_4bb55ed	260	25.55
pairs_4c0f26b	291	23.69
pairs_4ca7aa3	304	25.130000000000003
pairs_4d7c588	308	27.75
pairs_4e787cf	202	12.67
pairs_4eb2c2d	214	12.56
pairs_4f2f321	287	27.97
pairs_4f3dbbf	275	26.67
pairs_507daff	315	29.009999999999998
pairs_518905c	288	24.05
pairs_521a30a	261	25.709999999999997
pairs_529a002	276	27.93
pairs_5328a7f	230	14.48
pairs_54100a6	266	26.310000000000002
pairs_5419ea8	252	14.190000000000001
pairs_54bce35	210	13.95
pairs_5561383	273	25.470000000000002
pairs_55c2f88	316	30.08
pairs_55dbae9	269	26.009999999999998
pairs_561fcf1	315	29.759999999999998
pairs_570b42c	275	24.77
pairs_58801c8	307	29.48
pairs_5b1c789	285	26.589999999999996
pairs_5b45034	295	27.69
pairs_5b70716	245	12.08
pairs_5c008d9	246	13.459999999999999
pairs_5dd8086	310	26.44
pairs_5e11557	298	26.31
pairs_6006d2a	240	13.7
pairs_61f7de6	316	29.27
pairs_62a06b7	278	26.02
pairs_62e7873	260	23.869999999999997
pairs_630e521	241	13.24
pairs_652ba2c	284	26.189999999999998
pairs_660b301	168	10.73
pairs_67019ae	300	26.400000000000002
pairs_6710a54	291	28.18
pairs_6794438	238	11.0
pairs_68e7f5a	284	23.41
pairs_694a407	255	10.97
pairs_6a8f986	306	24.0
pairs_6bdf907	214	12.75
pairs_6c07a14	296	28.15
pairs_6c3c378	249	15.030000000000001
pairs_6c55de9	289	27.07
pairs_6cec097	259	24.57
pairs_6f6ea99	164	12.16
pairs_71fccee	224	10.56
pairs_7487f0c	251	13.77
pairs_74cee23	247	10.76
pairs_75c22e2	246	13.21
pairs_75f962d	283	27.48
pairs_775d79d	288	23.55
pairs_7ac082f	208	11.75
pairs_7bdaea8	174	10.4
pairs_7c0047d	178	13.23
pairs_7d02334	310	24.419999999999998
pairs_7db21f9	265	27.85
pairs_7e0a8c1	246	12.99
pairs_7e0e325	292	27.54
pairs_7e6cfd1	302	26.200000000000003
pairs_7e6fc76	251	11.34
pairs_805adef	316	26.19
pairs_81a9cdb	295	28.96
pairs_81cc01e	199	12.370000000000001
pairs_83a1f02	258	23.47
pairs_8499b42	170	11.4
pairs_85eeb18	267	26.67
pairs_8603a15	237	10.72
pairs_8831b23	309	28.849999999999998
pairs_8a67732	234	13.89
pairs_8cd2c6f	297	25.88
pairs_8d833de	299	27.919999999999998
pairs_8e8e77c	283	23.61
pairs_8ea9d05	285	26.96
pairs_8fe4919	294	26.799999999999997
pairs_904029f	308	24.28
pairs_90647c6	212	12.29
pairs_90e45f9	237	12.77
pairs_9202a7d	275	23.91
pairs_95bbbe5	173	10.559999999999999
pairs_9602692	294	29.150000000000002
pairs_977b991	274	26.27
pairs_98dd416	312	26.020000000000003
pairs_997a832	204	11.399999999999999
pairs_9a7f36f	291	27.87
pairs_9ae93d6	287	28.58
pairs_9b2ff39	313	26.39
pairs_9b7651f	187	10.18
pairs_9c0a694	293	25.82
pairs_9cbdc6a	270	26.34
pairs_9cfca34	310	27.990000000000002
pairs_9d77ccf	296	23.849999999999998
pairs_9ec61d8	299	27.22
pairs_9f47141	208	13.370000000000001
pairs_9fb05e4	306	23.93
pairs_9fd7ac4	256	11.44
pairs_a0413b7	269	26.31
pairs_a0765ad	244	12.190000000000001
pairs_a0854b2	303	27.29
pairs_a13344c	210	10.5
pairs_a184a06	314	28.18
pairs_a26820b	302	24.54
pairs_a569a56	172	10.120000000000001
pairs_a73ad3d	194	13.75
pairs_ab1841a	248	15.24
pairs_ab778c0	251	15.39
pairs_ab786d9	292	26.03
pairs_ac7c104	277	28.07
pairs_af51490	286	24.830000000000002
pairs_afd4e8d	219	13.77
pairs_b0c8d17	311	26.18
pairs_b0dc3d3	279	28.46
pairs_b0e6075	281	26.959999999999997
pairs_b11f187	258	26.62
pairs_b120851	183	13.0
pairs_b16a45e	312	26.9
pairs_b1714c3	277	25.97
pairs_b301d5e	243	13.89
pairs_b3763c3	187	12.73
pairs_b522591	244	14.200000000000001
pairs_b53e137	252	13.21
pairs_b5cf896	274	24.01
pairs_b61c130	275	26.31
pairs_b666f58	295	27.93
pairs_b6c1b83	284	26.02
pairs_b8321f8	277	23.62
pairs_b8912ac	291	24.58
pairs_b8a523b	226	14.530000000000001
pairs_ba33d08	244	12.02
pairs_ba98499	299	23.76
pairs_bae4b37	304	28.509999999999998
pairs_bb4add2	245	11.330000000000002
pairs_bc14969	259	23.66
pairs_bc267d3	257	23.85
pairs_bc35ea0	285	28.5
pairs_bca6d43	283	28.14
pairs_bcd060e	147	10.149999999999999
pairs_bdc1178	260	26.92
pairs_bdf3cfa	114	9.79
pairs_bee1681	290	26.15
pairs_bf11eb4	285	23.77
pairs_c25e3f3	293	27.209999999999997
pairs_c2a4e57	279	26.89
pairs_c3f416e	264	23.62
pairs_c3f897c	316	24.88
pairs_c405cdb	213	10.77
pairs_c416617	248	11.39
pairs_c4340af	311	27.85
pairs_c5140e2	306	26.08
pairs_c528271	273	24.06
pairs_c589ab7	239	15.079999999999998
pairs_c592f37	294	28.53
pairs_c5a282b	314	23.75
pairs_c652349	216	11.120000000000001
pairs_c71d7ef	257	26.78
pairs_cc7cf40	314	24.71
pairs_cca2a86	248	15.25
pairs_cd3225e	276	23.6
pairs_ce2ee75	281	23.7
pairs_ce4696b	251	14.04
pairs_d054c1f	255	14.05
pairs_d13f3ab	288	25.9
pairs_d22abcc	253	13.25
pairs_d237feb	298	29.200000000000003
pairs_d24641c	298	24.15
pairs_d3994b5	212	13.5
pairs_d3a7523	314	24.6
pairs_d41e696	99	9.96
pairs_d5ab192	237	13.31
pairs_d6776d7	297	25.61
pairs_d753776	278	28.28
pairs_d832355	315	28.09
pairs_d9f77c1	280	25.82
pairs_da37298	263	27.22
pairs_da3ee64	244	11.39
pairs_daa900a	223	12.77
pairs_dbbeffb	177	10.14
pairs_dc2981c	243	11.510000000000002
pairs_dc93926	247	11.110000000000001
pairs_dc93af8	184	10.59
pairs_dcba59e	233	11.27
pairs_ddfbd21	275	25.759999999999998
pairs_de84b45	277	24.080000000000002
pairs_df1d660	203	12.879999999999999
pairs_df7024b	137	10.14
pairs_dfa644f	284	24.52
pairs_dfa7852	313	27.21
pairs_e098d32	306	24.51
pairs_e09eef7	316	25.18
pairs_e15dd58	274	25.19
pairs_e1fdaef	284	26.72
pairs_e29a05a	218	12.92
pairs_e2dc72a	143	10.809999999999999
pairs_e335d53	275	23.79
pairs_e389621	242	11.530000000000001
pairs_e49ea9e	240	10.91
pairs_e4c9f17	250	14.17
pairs_e594b4d	298	23.619999999999997
pairs_e5b0b6f	247	13.22
pairs_e641eb6	254	14.71
pairs_e690f6d	243	15.370000000000001
pairs_e6abdb4	285	26.32
pairs_e810e3a	291	28.93
pairs_e9af51f	139	12.19
pairs_ead8a8d	235	11.7
pairs_eb02049	275	26.009999999999998
pairs_ec23b93	262	23.53
pairs_ecf024a	250	12.64
pairs_eda585e	313	27.13
pairs_eea68e3	227	12.3
pairs_ef93c88	304	27.07
pairs_f15c1e8	188	10.68
pairs_f19c804	215	10.969999999999999
pairs_f1c95cc	265	23.39
pairs_f2a1eed	278	25.77
pairs_f40b312	297	27.63
pairs_f415d55	229	11.360000000000001
pairs_f54fbf1	165	10.59
pairs_f556531	287	23.65
pairs_f6be51b	273	24.63
pairs_f72263a	301	28.439999999999998
pairs_f79b2ed	278	23.549999999999997
pairs_f906d79	296	23.7
pairs_f92fa47	200	10.96
pairs_f989893	213	10.55
pairs_f9f6cb1	198	10.52
pairs_fbaf0cb	303	29.13
pairs_fc41477	208	12.67
pairs_fd1d4ce	301	25.630000000000003
pairs_fd5dd0a	270	23.64
pairs_fe88dff	256	13.82
pairs_ffdfb20	190	10.559999999999999
pools_4k_057146f	4085	1744.68
pools_4k_4242ea6	4085	1673.06
pools_4k_4b090c1	4085	1705.21
pools_4k_787cea2	4085	1701.12
pools_4k_928d13b	4085	1691.31
pools_4k_db89907	4084	1692.77
pools_4k_0de8a01	4074	1717.53
pools_4k_248ec45	4071	1692.07
pools_4k_4c5cdae	4075	1689.06
pools_4k_67b5c71	4072	1703.04
pools_4k_921f833	4073	1686.38
pools_4k_bd906c4	4073	1686.89
pairs_36f4f16	2019	366.85
pairs_8166e66	2018	328.26
pairs_b1ccc51	2021	355.6
pairs_dad3d87	2019	325.25
pairs_f269259	2020	321.95000000000005
pools_2k_3b479b7	2017	336.18999999999994
pools_2k_40dc6b3	2021	336.34000000000003
pools_2k_461c961	2020	365.52
pools_2k_49c2efe	2018	357.98
pools_2k_519194b	2020	335.38
pools_2k_5910f28	2017	334.21
pools_2k_6501558	2018	353.46999999999997
pools_2k_73de8fd	2017	363.24
pools_2k_78644b3	2020	347.37
pools_2k_8b1ae36	2021	345.90999999999997
pools_2k_b383ffa	2017	360.94000000000005
pools_2k_b3fdd0f	2019	356.57
pools_2k_b5627aa	2022	339.26
pools_2k_bb11d2f	2017	344.96000000000004
pools_2k_ca51f0f	2022	328.31
pools_2k_d3a455f	2018	331.98
pools_2k_d53aa0b	2021	353.37
pools_2k_d5500fc	2022	365.51
pools_2k_dbb2f3d	2018	350.39
pools_2k_dfee848	2020	357.0
pools_2k_f381f60	2017	323.49
pools_2k_f83c7a3	2019	345.37
pools_3k_0e273ee	3085	1208.45
pools_3k_131c30b	3085	1206.81
pools_3k_275ea11	3084	1189.01
pools_3k_2a77597	3085	1189.38
pools_3k_445e8c6	3085	1179.94
pools_3k_6d542fe	3084	1196.71
pools_3k_7a711dd	3085	1185.59
pools_3k_c2610e6	3086	1176.1799999999998
pools_3k_d06876a	3085	1201.73
pools_3k_eeb5552	3086	1179.31
pools_5k_8d83e1c	5097	3058.23
pools_5k_e81b97c	5099	3035.6800000000003
pools_5k_ff9a54a	5097	3009.62
pairs_009874f	972	106.92
pairs_018e5aa	976	79.14999999999999
pairs_030e025	947	93.48
pairs_0429cf6	987	93.97
pairs_04e2df9	956	92.78999999999999
pairs_0924c4c	949	91.24000000000001
pairs_0a0f050	945	76.63999999999999
pairs_0a484ae	962	82.97
pairs_0a86dd9	945	91.88
pairs_0c45281	992	81.89
pairs_0f372d6	977	85.32
pairs_1009a22	982	95.02
pairs_12f7653	987	91.57000000000001
pairs_153dfb6	986	87.86
pairs_168e11b	983	87.94
pairs_176b3be	942	81.36
pairs_177e147	942	75.57000000000001
pairs_1e5943d	953	85.63999999999999
pairs_21b2ef4	985	79.21
pairs_250e527	970	90.8
pairs_25983f3	986	76.59
pairs_25b3a64	972	76.84
pairs_26ea567	955	86.99
pairs_2717892	988	95.47
pairs_27ed4ae	982	86.7
pairs_2801454	993	93.19
pairs_2c5191c	970	94.11
pairs_2cd1236	956	95.5
pairs_2d94d6c	967	88.94999999999999
pairs_2f51966	957	89.62
pairs_2f62491	961	88.14
pairs_30a81b5	957	91.46
pairs_310b0cf	973	94.81
pairs_316086f	976	95.46000000000001
pairs_318e5e6	941	87.77000000000001
pairs_31ff903	963	94.06
pairs_32b1ff3	950	92.88
pairs_3478759	952	93.43
pairs_3bbe9a8	944	91.74
pairs_3c4c6b0	980	84.59
pairs_3da9c1c	948	92.14999999999999
pairs_3e1b91a	945	76.32
pairs_3e8a16f	957	94.62
pairs_3e8ff12	956	89.9
pairs_3ea2412	989	91.82
pairs_4100228	958	94.99
pairs_41801db	950	95.22999999999999
pairs_4580cd1	994	82.98
pairs_4705230	974	84.74000000000001
pairs_491f47b	959	89.61
pairs_4dcb2be	940	91.88000000000001
pairs_4e4def2	968	91.66
pairs_4f2fa4d	943	89.14
pairs_50e8fdd	944	76.16
pairs_531d83f	956	83.6
pairs_5412d39	994	92.25
pairs_5596d8a	973	92.17
pairs_581e8c8	991	97.81
pairs_588f584	973	77.47
pairs_5a7065d	942	89.17
pairs_5aed392	954	88.02
pairs_5aee3af	958	91.58
pairs_5ece386	953	89.33
pairs_618712e	946	91.66
pairs_62be425	971	76.99
pairs_6320534	974	94.12
pairs_649f961	980	85.87
pairs_652860f	960	82.66999999999999
pairs_65b1c8d	956	93.2
pairs_668e15a	948	89.56
pairs_67837e3	966	90.5
pairs_67b6da5	974	95.64000000000001
pairs_6dcde33	992	80.74000000000001
pairs_6ee3116	957	83.85000000000001
pairs_71fd8a3	989	93.04
pairs_72cfbee	963	85.66
pairs_7b31fd5	958	93.78999999999999
pairs_7c1b2db	986	92.67999999999999
pairs_7c6c25a	943	95.19
pairs_7c8bf79	967	90.72999999999999
pairs_80e8fce	981	93.56
pairs_82131ac	974	94.72
pairs_8357304	966	91.52000000000001
pairs_8467019	964	89.50999999999999
pairs_85a10bc	977	90.49000000000001
pairs_888caff	951	78.47
pairs_896d651	951	94.39
pairs_8bac8c9	959	94.41999999999999
pairs_8e843d6	972	94.87
pairs_8fcbf33	958	87.25
pairs_9435bdf	944	91.08
pairs_94e85a8	945	77.96
pairs_96efe9b	984	89.55
pairs_98e2bd9	983	96.02000000000001
pairs_9920846	950	87.91
pairs_9c7f29e	960	85.16999999999999
pairs_9cbba55	989	88.96000000000001
pairs_9d21766	963	77.17
pairs_9dedcc7	978	95.99
pairs_a29039d	943	92.9
pairs_a43d981	948	80.22
pairs_a4de429	943	78.07000000000001
pairs_a6f8ad5	980	94.31
pairs_a7fc9bd	984	94.91
pairs_a87f2c0	961	89.13
pairs_aa585bd	974	94.73
pairs_abbe828	992	95.14
pairs_adecd2a	941	80.55
pairs_ae6ceab	986	77.52
pairs_b624b3d	968	95.37
pairs_b661d0d	960	75.89
pairs_b8f143e	991	82.35
pairs_beb16b4	941	77.1
pairs_c3d568c	990	76.78
pairs_c46fafe	961	75.89
pairs_c6863c6	967	75.73
pairs_c6d3e28	971	95.02
pairs_c75c53b	985	90.7
pairs_ca5fe99	985	76.42
pairs_ca7133e	982	76.8
pairs_cc47f06	987	76.41000000000001
pairs_ce4a0c4	994	93.85
pairs_cf1d4f8	994	94.21000000000001
pairs_cf6c2b6	973	83.81
pairs_d609649	962	86.12
pairs_da78d5f	979	93.13
pairs_dd7b8b9	981	79.77
pairs_dffe0f2	973	82.29
pairs_e24933d	992	96.37
pairs_e40ec6c	984	89.08
pairs_e4b0e39	951	94.08000000000001
pairs_e68a582	972	92.06
pairs_e7851a9	956	94.01
pairs_e80415f	981	91.78
pairs_ed5a0fb	962	94.88000000000001
pairs_ef7d5a2	982	93.82
pairs_f128c4a	993	88.9
pairs_f1e1b35	957	93.78
pairs_f2eeefb	954	88.64
pairs_f3d31e5	990	93.83
pairs_f624394	947	92.33
pairs_f78896b	981	90.42999999999999
pairs_f7c9a73	965	94.12
pairs_fd3d183	956	93.50999999999999
pools_5k_8705466	5034	3042.21
pools_5k_c8aab5e	5034	2989.84
pools_5k_f40fe2a	5033	2997.79
pools_4k_1f32eb5	4042	1807.9499999999998
pools_4k_47eaa82	4043	1766.05
pools_4k_4d1cfc1	4042	1747.8200000000002
pools_4k_6a54b6a	4041	1746.42
pools_4k_f4065f1	4043	1763.51
pools_4k_f95a938	4043	1758.9199999999998
pools_5k_4bd15cd	5065	3143.57
pools_5k_9221464	5063	3086.87
pools_5k_92497cf	5064	3088.0499999999997
pools_5k_03752e2	5074	3124.51
pools_5k_76f3394	5074	3106.7599999999998
pools_5k_9160600	5074	3087.3399999999997
pools_5k_bbbce85	5075	3104.0
pools_3k_2b7ad49	3099	1249.4399999999998
pools_3k_506ee56	3099	1220.1299999999999
pools_3k_55374ae	3098	1218.79
pools_3k_6479d1b	3098	1208.5
pools_3k_72c7f06	3099	1222.9
pools_3k_8c7ed4d	3099	1226.8400000000001
pools_3k_94198c8	3098	1222.94
pools_3k_a5871e0	3098	1221.18
pools_3k_b67a3e0	3099	1214.63
pools_3k_c7476d9	3099	1217.3100000000002
pools_4k_255aeeb	4066	1731.71
pools_4k_26bca97	4067	1697.86
pools_4k_2f1459e	4065	1708.8
pools_4k_4662bbb	4066	1682.7
pools_4k_b8eef54	4067	1688.26
pools_4k_fc031cf	4066	1709.02
pools_4k_1ca4962	4039	1753.4099999999999
pools_4k_49b90eb	4040	1696.11
pools_4k_8c3b80a	4041	1727.01
pools_4k_c7cac9c	4040	1742.5
pools_4k_d280e93	4040	1728.98
pools_3k_08c9c5c	3070	866.81
pools_3k_08fb2e8	3070	831.75
pools_3k_1de7392	3068	838.4000000000001
pools_3k_4152039	3067	821.96
pools_3k_4416511	3067	813.6899999999999
pools_3k_833db6c	3068	823.98
pools_3k_ad67117	3069	814.47
pools_3k_b193cca	3066	838.29
pools_3k_d21ae91	3069	834.8
pools_3k_e0c3079	3067	847.48
pools_5k_09ebe90	5078	3030.1899999999996
pools_5k_223b242	5077	2985.63
pools_5k_6eee748	5078	3001.8199999999997
pools_5k_3818e32	5065	3045.51
pools_5k_695ef2e	5066	3018.6
pools_5k_ac8381e	5066	3033.57
pools_5k_d46a383	5066	3004.13
pools_4k_261f03d	4096	1713.05
pools_4k_43072b5	4096	1687.6299999999999
pools_4k_4553b5e	4098	2271.21
pools_4k_7fd2875	4098	2247.36
pools_4k_8f2809e	4096	1660.5
pools_4k_d9293d2	4096	1693.55
pools_5k_0dca0b7	5072	3010.87
pools_5k_a73c42c	5073	2976.2700000000004
pools_5k_fcb9a7c	5072	2991.48
pairs_0061302	722	88.88
pairs_01a0581	716	53.22
pairs_04378d4	725	48.239999999999995
pairs_05e36fe	732	59.62
pairs_071ef82	725	56.97
pairs_08539e7	695	60.47
pairs_09c5741	719	60.61
pairs_0ad6472	728	59.22
pairs_0cae1a6	701	58.71
pairs_0cc3dac	721	61.24
pairs_0d476ba	687	50.24
pairs_0d4fd21	723	61.74
pairs_0d5bab1	723	48.22
pairs_0d8e629	710	49.56
pairs_0d91cc9	694	47.879999999999995
pairs_0def9b3	731	58.58
pairs_0e348cd	715	61.78
pairs_0ecf31d	691	59.99
pairs_105fdcb	695	61.42
pairs_1170eb0	716	53.82
pairs_11ba60b	689	59.68000000000001
pairs_11cdfa1	721	59.83
pairs_12ee3c7	685	47.57000000000001
pairs_12f325f	697	55.42
pairs_13f4c53	719	55.41
pairs_1473f62	706	48.99
pairs_159ab48	689	52.04
pairs_17905b1	707	59.56
pairs_17978c5	727	57.81
pairs_17c3442	728	53.370000000000005
pairs_194f90a	713	52.959999999999994
pairs_1bf49e7	691	61.089999999999996
pairs_1ca4d7b	685	57.040000000000006
pairs_1e1fe28	692	49.370000000000005
pairs_1ed6106	691	61.16
pairs_1f648bd	692	59.3
pairs_209e364	716	55.36
pairs_2229d4d	731	53.4
pairs_22f52be	706	57.74
pairs_23d30ce	716	61.14
pairs_25d2fe1	707	47.209999999999994
pairs_263c795	693	61.12
pairs_26f1785	726	47.87
pairs_2782493	687	58.489999999999995
pairs_293cdf1	697	49.57
pairs_29a2ab7	730	47.440000000000005
pairs_2b5d5c3	704	57.82
pairs_2ba69d1	709	57.52
pairs_2eb3325	685	52.71
pairs_2f60d80	697	58.76
pairs_2fbef71	695	58.92
pairs_3063ad9	731	58.65
pairs_31297f0	729	50.02
pairs_31516b0	698	57.36
pairs_3226918	689	60.11
pairs_32bc916	687	60.489999999999995
pairs_33762e3	702	58.52
pairs_3428e5e	732	51.65
pairs_355855e	696	53.78
pairs_3590404	706	54.95
pairs_397b53d	720	58.32000000000001
pairs_3a627cf	729	59.82
pairs_3a7fc26	725	59.7
pairs_3b09b11	713	51.43
pairs_3ce2386	685	59.13
pairs_3ce6412	693	47.580000000000005
pairs_3eec69e	726	47.7
pairs_3f0d3ac	705	58.160000000000004
pairs_3f94e64	723	61.29
pairs_423ee7b	731	49.910000000000004
pairs_4382fcc	687	57.87
pairs_440a505	721	56.66
pairs_44da379	714	48.0
pairs_459d612	719	52.02
pairs_4676a48	697	47.550000000000004
pairs_46a4053	710	58.86
pairs_46d8173	707	60.64
pairs_4725404	725	60.41
pairs_4955f59	720	55.13
pairs_4b6334c	719	55.2
pairs_4bbae51	692	57.78
pairs_4c4ab99	702	49.35
pairs_4cadae7	694	59.629999999999995
pairs_4ed499b	708	58.019999999999996
pairs_4f7a0ed	684	57.79
pairs_4fd9cd9	688	52.69
pairs_5000e9d	687	60.06
pairs_5061ad5	690	47.53
pairs_51514f0	693	47.24
pairs_5192f3f	690	58.7
pairs_529d316	726	54.86
pairs_5342206	703	59.61
pairs_58807fb	720	58.209999999999994
pairs_59a9270	691	47.39
pairs_5a6452e	727	60.3
pairs_5cb9f67	695	47.53
pairs_5e8be44	709	61.26
pairs_5f1fe81	693	48.15
pairs_5f9500c	714	59.62
pairs_5fa1f21	701	56.519999999999996
pairs_606b78b	721	60.71000000000001
pairs_6436e89	696	59.08
pairs_65a0f59	703	60.54
pairs_664a6c9	702	54.64
pairs_691dc1b	700	60.42
pairs_6a22b20	687	54.67
pairs_6b47344	703	57.5
pairs_6b9795a	712	58.44
pairs_6c6b630	704	60.06
pairs_6d097da	723	50.129999999999995
pairs_6d86877	721	59.39
pairs_6eeb05b	705	60.83
pairs_72560b5	707	61.7
pairs_72566ff	698	61.09
pairs_73f4200	691	49.44
pairs_75658dc	706	59.18
pairs_7713ccf	696	61.129999999999995
pairs_7724014	708	58.26
pairs_787365d	723	61.3
pairs_7da75f9	727	57.29
pairs_7f6bf95	725	60.97
pairs_7fd8f85	730	53.1
pairs_828b4fb	724	54.0
pairs_833e308	690	59.47
pairs_8447ad9	731	57.1
pairs_8583aaf	712	57.699999999999996
pairs_8616cd6	717	53.830000000000005
pairs_87225c1	725	61.4
pairs_89aa82d	690	57.239999999999995
pairs_8a342eb	701	48.03
pairs_8b629b0	698	53.13
pairs_8c512a8	715	58.68000000000001
pairs_8c8f3bf	698	55.18
pairs_8e319e7	731	61.67
pairs_8e8dab7	720	59.35
pairs_8e992d9	714	50.97
pairs_8ea2b34	720	52.76
pairs_909a8d3	713	59.76
pairs_90ce767	703	53.97
pairs_90fcafc	726	61.620000000000005
pairs_9148a5b	727	51.23
pairs_9189153	701	60.66
pairs_9197260	684	47.239999999999995
pairs_91cba31	714	58.9
pairs_9341b1e	726	58.55
pairs_953546a	722	53.760000000000005
pairs_960eff6	722	59.72
pairs_9828e2a	717	52.739999999999995
pairs_98f8625	724	47.53
pairs_99ef87d	696	60.92
pairs_9a0ad68	700	49.540000000000006
pairs_9ad0a39	720	47.71
pairs_9d53430	692	47.01
pairs_9ea8844	694	60.690000000000005
pairs_9ee0ea0	715	60.37
pairs_9fdf25c	689	59.33
pairs_a01bfba	724	60.879999999999995
pairs_a246ed2	722	50.97
pairs_a4474c2	711	58.09
pairs_a4e8de8	688	51.660000000000004
pairs_a59a715	700	57.28
pairs_a5dd08a	717	59.760000000000005
pairs_a6490a9	726	59.620000000000005
pairs_a6be70b	698	49.04
pairs_a74a899	727	61.260000000000005
pairs_a9a47e0	702	60.79
pairs_aa05186	719	58.05
pairs_ab35151	689	59.48
pairs_aca270b	697	60.400000000000006
pairs_ae0c7c8	731	53.45
pairs_aee2b0f	715	59.09
pairs_af945d8	716	47.7
pairs_b036e17	717	59.45
pairs_b4ff926	695	56.379999999999995
pairs_b54adb1	712	47.260000000000005
pairs_b60b9da	703	47.03
pairs_b612a29	686	58.45
pairs_b873e05	716	61.260000000000005
pairs_baf43f4	706	59.79
pairs_bc20780	700	56.39
pairs_bcb3a15	687	60.78
pairs_bd4f721	688	59.84
pairs_bea68f1	720	53.31
pairs_bf55704	728	51.91
pairs_bffe0c8	697	56.400000000000006
pairs_c177075	688	59.07
pairs_c226a76	726	56.9
pairs_c2503f7	688	60.17
pairs_c28332f	691	49.15
pairs_c42892d	688	47.6
pairs_c521e02	722	61.14
pairs_c52faea	724	60.89
pairs_c661b75	723	59.959999999999994
pairs_c88b858	719	59.35
pairs_c9875ba	727	58.06999999999999
pairs_cb52d95	705	54.81
pairs_cc49583	713	57.14
pairs_cf79f01	723	59.36
pairs_d1472aa	708	47.28
pairs_d1b1765	724	60.629999999999995
pairs_d3b49bc	730	61.42
pairs_d45eca5	687	46.73
pairs_d5a8bcc	728	48.94
pairs_d605013	707	56.67
pairs_d81696e	696	47.95
pairs_d87eb5d	720	56.61
pairs_d8dcad8	726	61.67
pairs_d9430ae	719	56.69
pairs_da1a432	685	49.18
pairs_da33132	714	61.5
pairs_db608f6	692	58.709999999999994
pairs_dbb11b5	704	55.96
pairs_dbfdac4	717	57.769999999999996
pairs_dcb8307	697	51.61
pairs_ddb7fc4	694	46.96
pairs_ddff560	726	48.53
pairs_de2270f	693	59.74
pairs_de6e94f	708	61.08
pairs_de867fc	718	54.87
pairs_e04a8e1	726	59.06999999999999
pairs_e6cb950	693	51.33
pairs_e78f976	730	47.839999999999996
pairs_e7c25b0	689	58.989999999999995
pairs_e7f3fac	685	52.67
pairs_e85f57e	707	49.17
pairs_e9ac775	728	58.129999999999995
pairs_eaf928d	710	58.370000000000005
pairs_ed203fd	728	48.440000000000005
pairs_eec1e51	713	59.03
pairs_f0ae9c5	699	59.21
pairs_f1307da	686	58.2
pairs_f34af0b	713	53.120000000000005
pairs_f3fcfde	727	56.120000000000005
pairs_f4da9a0	704	56.27
pairs_f63f59d	691	59.3
pairs_f689f8c	727	60.56
pairs_f6ab630	701	60.42
pairs_f723b6a	697	59.67
pairs_f78f49b	705	50.65
pairs_f7cfaae	693	49.07
pairs_f7e2993	701	58.56
pairs_f836aff	701	47.32
pairs_f9805e8	698	47.949999999999996
pairs_fa823ee	726	60.15
pairs_fa876a2	696	59.67
pairs_faa44a8	726	61.28
pairs_faf6305	694	50.19
pairs_fb60ffc	706	58.099999999999994
pools_5k_5006dd3	5044	3035.83
pools_5k_5e24cd9	5045	3021.7799999999997
pools_5k_69f3390	5044	3054.0099999999998
pools_2k_0687935	2117	582.0600000000001
pools_2k_0e6b137	2118	548.3
pools_2k_13615af	2118	553.25
pools_2k_177a7d7	2118	567.9399999999999
pools_2k_1a1e6f6	2118	563.89
pools_2k_20cc800	2118	559.8399999999999
pools_2k_2d11e6e	2119	551.48
pools_2k_41b1dad	2119	555.6800000000001
pools_2k_46f3e05	2118	556.34
pools_2k_47c2267	2116	540.76
pools_2k_4fcab93	2119	566.6
pools_2k_55c0567	2118	536.67
pools_2k_65934e6	2117	537.11
pools_2k_79ae042	2117	550.98
pools_2k_860753b	2116	537.55
pools_2k_88513f7	2117	556.11
pools_2k_8f894d0	2116	562.21
pools_2k_90bd620	2119	554.35
pools_2k_91bb385	2117	538.0699999999999
pools_2k_a4deaf3	2118	549.1
pools_2k_abe116e	2117	562.29
pools_2k_c6fb202	2118	545.86
pools_2k_e3c90ae	2119	567.93
pools_3k_968c005	2119	567.2
pairs_164a265	2053	549.7
pools_2k_030220d	2055	543.73
pools_2k_09c08e7	2051	546.79
pools_2k_1dd4181	2051	543.72
pools_2k_1ea0883	2054	528.2
pools_2k_1eafd38	2054	509.81
pools_2k_20f066e	2054	542.78
pools_2k_3363855	2051	515.96
pools_2k_3500a86	2053	538.81
pools_2k_37da4e4	2054	537.3299999999999
pools_2k_48b3819	2051	528.76
pools_2k_4a33863	2055	536.78
pools_2k_511b1dd	2052	545.28
pools_2k_5a5d059	2054	537.73
pools_2k_7613bf0	2050	547.63
pools_2k_7bec313	2054	533.87
pools_2k_8f80726	2050	527.97
pools_2k_a0ddd67	2053	550.14
pools_2k_a971afa	2051	551.6800000000001
pools_2k_b585412	2050	549.1700000000001
pools_2k_c1599df	2049	533.39
pools_2k_cb89383	2051	534.27
pools_2k_d5cfaf8	2051	542.6800000000001
pools_2k_ec8134e	2053	539.39
pools_2k_f19d34b	2055	545.79
